parentUUID,rawTitle,cleanTitle,totalHoursWatched,imdbMatchedTitle,imdbMatchConfidence,imdbLink,imdbGenres,imdbType,imdbUserRating,imdbNumRatings,directorCount,writerCount,castCount,producerCount,composerCount,cinematographerCount,editorCount,castingDirectorCount,artDirectorCount,setDecoratorCount,costumeDesignerCount,makeUpDepartmentCount,productionManagerCount,assistantDirectorCount,artDepartmentCount,soundDepartmentCount,stuntsCount,cameraDepartmentCount,costumeDepartmentCount,editorialDepartmentCount,musicDepartmentCount,scriptDepartmentCount,miscellaneousCrewCount
eeb53d23-836c-4938-aa7a-cb30bd54db2d,Stranger Things 2,Stranger Things 2,69200000,Stranger Things,88.24,https://www.imdb.com/title/tt4574334/,"Drama, Fantasy, Horror",TV Series,8.7,1.3M,8,26,600,25,2,6,5,1,3,2,4,154,13,65,461,133,228,428,145,60,34,19,468
8c34876d-4e03-47b5-8e79-3b1c082580a5,The Thundermans: Season 1,The Thundermans,117200000,The Thundermans,100,https://www.imdb.com/title/tt2712516/,"Action, Comedy, Crime",TV Series,5.8,6.8K,17,56,404,18,1,3,3,5,1,5,3,16,5,18,35,29,74,35,14,12,3,8,136
e3a40606-3528-48f0-a330-96551bc3e9d4,The Witcher: Season 1,The Witcher,164900000,The Witcher,100,https://www.imdb.com/title/tt5180504/,"Action, Adventure, Drama",TV Series,8,563K,11,39,302,36,3,7,7,1,25,6,2,188,36,96,238,88,144,298,129,68,40,15,290
f912386e-1521-4163-833c-2820dcd792ea,Bebefinn: Season 1,Bebefinn,67100000,Bebefinn,100,https://www.imdb.com/title/tt30797164/,"Family, Music",TV Series,5.6,5,,,7,,,,,,,,,,,,,,,,,,,,
5335da5c-fdea-4697-b237-c9acbd220d83,The Flash (2014): Season 1,The Flash (2014),311000000,The Flash,100,https://www.imdb.com/title/tt3107288/,"Action, Adventure, Drama",TV Series,7.5,366K,64,139,843,44,4,13,16,2,7,5,4,65,15,68,93,110,192,221,45,71,57,15,179
e1c98f78-4bdf-450c-9765-f89cf5d16559,Stranger Things 3,Stranger Things 3,67000000,Stranger Things,88.24,https://www.imdb.com/title/tt4574334/,"Drama, Fantasy, Horror",TV Series,8.7,1.3M,8,26,600,25,2,6,5,1,3,2,4,154,13,65,461,133,228,428,145,60,34,19,468
deba876b-f1c6-43ef-933a-d48989630abf,Henry Danger: Season 1,Henry Danger,143500000,Henry Danger,100,https://www.imdb.com/title/tt3596174/,"Action, Comedy, Family",TV Series,6,7.1K,9,38,856,29,4,1,8,2,3,1,2,80,6,22,83,36,118,135,43,35,8,8,192
f9654e7c-03ec-4273-a780-ac1fb792d8f6,Outlander: Season 1,Outlander,238000000,Outlander,100,https://www.imdb.com/title/tt3006802/,"Drama, Fantasy, Romance",TV Series,8.4,177K,29,39,677,36,1,10,12,2,17,4,4,111,33,82,315,90,61,246,201,75,86,19,247
b6f6d2aa-b910-455c-908a-f7990c4f66a4,Grizzy and the Lemmings: Season 2,Grizzy and the Lemmings,132100000,Grizzy and the Lemmings,100,https://www.imdb.com/title/tt6717058/,"Animation, Adventure, Comedy",TV Series,7.2,871,7,22,2,2,1,,,,2,,,,7,8,29,6,,,,1,,,16
489ad857-c9a4-41be-baea-aed36291240b,The Nurse: Limited Series // Sygeplejersken: Miniserie,The Nurse: Limited Series,65200000,The Nurse,100,https://www.imdb.com/title/tt24948454/,"Biography, Crime, Drama",TV Mini Series,6.9,5K,1,12,55,11,1,1,4,1,2,,1,6,1,2,17,6,3,26,6,6,,5,55
f167fd84-90a6-4f53-8a32-ea9595b479a1,Single’s Inferno: Season 2 // 솔로지옥: 시즌 2,Single’s Inferno,79300000,Single's Inferno,93.75,https://www.imdb.com/title/tt16283666/,Reality-TV,TV Series,7.2,3.1K,,2,47,,1,,,,,,,,,,,2,,,,,5,,3
f1aec59f-7ebf-4aa1-aabf-a64ce5974aec,DAHMER: Monster: The Jeffrey Dahmer Story,DAHMER: Monster: The Jeffrey Dahmer Story,63500000,Dahmer - Monster: The Jeffrey Dahmer Story,92.86,https://www.imdb.com/title/tt13207736/,"Biography, Crime, Drama",TV Series,7.9,151K,5,8,250,22,2,2,5,3,2,1,1,24,2,8,33,19,32,45,30,11,7,4,55
de888e1d-eb90-4fb0-8dd2-db6cdbc165a8,The Witcher: Blood Origin: Limited Series,The Witcher: Blood Origin: Limited Series,65300000,The Witcher: Blood Origin,96,https://www.imdb.com/title/tt12785720/,"Action, Adventure, Drama",TV Mini Series,4.9,44K,2,13,61,15,1,2,4,1,6,2,1,67,7,29,81,31,41,100,31,21,22,5,75
48182e13-b7fb-4fa8-849f-510061a682ec,The Watcher: Season 1,The Watcher,64400000,The Watcher,100,https://www.imdb.com/title/tt14852808/,"Drama, Horror, Mystery",TV Series,6.5,78K,4,7,79,23,2,3,5,2,2,3,3,15,5,12,28,17,18,40,22,7,4,4,37
57bd43b6-fea2-4ec2-95ca-36c786d849df,All American: Season 5,All American,152900000,All American,100,https://www.imdb.com/title/tt7414406/,"Drama, Sport",TV Series,7.7,14K,29,34,419,23,2,4,9,1,3,2,4,34,4,27,60,42,32,64,40,25,52,9,90
a9669ac1-3b94-41be-9a16-e15db5f31fbf,The Tailor: Season 1 // Terzi: 1. Sezon,The Tailor,63900000,The Tailor,100,https://www.imdb.com/title/tt15473010/,"Drama, Mystery, Thriller",TV Series,6.2,5.3K,1,4,54,2,1,1,1,2,1,2,1,4,5,5,6,12,,15,9,7,5,,10
cb95d5b7-2fe2-45d4-89e7-e591f2704c83,Harry & Meghan: Limited Series,Harry & Meghan: Limited Series,62000000,Harry & Meghan,92.86,https://www.imdb.com/title/tt23900194/,Documentary,TV Series,5.1,23K,2,,18,31,1,2,8,,,,,,4,,,18,,6,,20,7,,17
209bb05f-9230-44f6-ba0a-365f169a9a31,Maid: Limited Series,Maid: Limited Series,61500000,Maid,100,https://www.imdb.com/title/tt11337908/,Drama,TV Mini Series,8.3,98K,5,8,121,13,2,3,3,1,3,2,2,10,4,8,28,22,9,18,16,15,2,3,33
79046411-35d4-4a1e-814e-0606bee1ed54,My Dad the Bounty Hunter: Season 1,My Dad the Bounty Hunter,61800000,My Dad the Bounty Hunter,100,https://www.imdb.com/title/tt13433814/,"Animation, Action, Adventure",TV Series,7.2,1.5K,7,11,45,5,1,,2,1,1,,,,3,,14,6,,,,8,7,2,12
923a76a8-fb33-4df1-a83e-3f5f55620363,Peaky Blinders: Season 1,Peaky Blinders,244400000,Peaky Blinders,100,https://www.imdb.com/title/tt2442560/,"Crime, Drama",TV Series,8.8,633K,6,5,370,26,8,7,9,2,10,5,4,72,21,34,117,109,85,141,56,26,28,14,136
f267f068-9822-4ee9-89ff-63ac925fac56,THE DAYS: Limited Series,THE DAYS: Limited Series,60800000,The Days,100,https://www.imdb.com/title/tt22074484/,"Drama, History, Thriller",TV Mini Series,7.2,6.2K,2,4,107,7,1,1,,,,,,,,,,1,,,,,,,1
ebb81aec-dff9-4bb5-a6bf-ae36e5258685,Victorious: Season 1,Victorious,83500000,Victorious,100,https://www.imdb.com/title/tt1604099/,"Comedy, Drama, Family",TV Series,7,29K,5,13,548,17,1,1,6,3,,2,1,40,5,18,32,30,32,129,20,12,,9,102
a06dabc6-7dbd-4466-a904-0a163f02ca00,MADOFF: The Monster of Wall Street: Limited Series,MADOFF: The Monster of Wall Street: Limited Series,59600000,Madoff: The Monster of Wall Street,97.06,https://www.imdb.com/title/tt23732458/,"Documentary, Crime",TV Mini Series,7.3,7.1K,1,,47,21,1,1,4,1,1,2,1,15,5,1,35,3,,49,4,11,,,67
429ad685-df0d-4891-b370-951291f70206,Sky Rojo: Season 3,Sky Rojo,112400000,Sky Rojo,100,https://www.imdb.com/title/tt8690776/,"Action, Adventure, Crime",TV Series,6.6,11K,9,10,85,7,2,6,8,2,1,2,2,12,2,13,17,23,44,55,6,12,,2,9
89a960ca-0f96-4c6c-9adc-e05f5a0593df,Eva Lasting: Season 1 // La primera vez: Temporada 1,Eva Lasting,60600000,Eva Lasting,100,https://www.imdb.com/title/tt26346647/,"Drama, Romance",TV Series,8,1.3K,2,1,23,4,4,1,,1,1,,1,1,,2,2,1,1,1,1,1,2,,1
12da03ea-d638-4c98-854c-ca04f073458d,Brooklyn Nine-Nine: Season 1,Brooklyn Nine-Nine,358900000,Brooklyn Nine-Nine,100,https://www.imdb.com/title/tt2467372/,"Comedy, Crime",TV Series,8.4,354K,59,84,970,45,1,3,7,2,4,4,2,29,7,46,81,71,110,96,28,20,25,9,88
3e912667-75cb-42c7-a1d7-e5ba1673f0e5,Narcos: Season 1,Narcos,125600000,Narcos,100,https://www.imdb.com/title/tt2707408/,"Biography, Crime, Drama",TV Series,8.8,463K,7,39,426,42,1,6,10,2,9,6,2,23,21,32,63,57,18,67,26,39,15,5,107
55604209-5349-411b-9b4a-1a0423afa779,Miraculous: Tales of Ladybug & Cat Noir: Season 1,Miraculous: Tales of Ladybug & Cat Noir: Season 1,139300000,Miraculous: Tales of Ladybug & Cat Noir,100,https://www.imdb.com/title/tt2580046/,"Animation, Action, Adventure",TV Series,7.5,15K,16,34,120,40,4,,1,,2,,,,33,9,66,18,,,,4,12,,119
6bc34991-90cc-42da-b86e-7ebf3460c699,The Sandman: Season 1,The Sandman,56700000,The Sandman,100,https://www.imdb.com/title/tt1751634/,"Drama, Fantasy, Horror",TV Series,7.7,167K,7,21,227,18,1,3,5,2,11,2,2,29,14,21,101,32,17,76,25,19,23,9,105
9b8dd639-933d-457d-b530-9b47ea88422f,Workin' Moms: Season 7,Workin' Moms,164200000,Workin' Moms,100,https://www.imdb.com/title/tt6143796/,"Comedy, Drama",TV Series,7.8,23K,12,33,414,13,2,3,10,2,6,3,1,13,8,25,48,34,19,57,12,14,7,4,58
587ca913-29ba-4c70-936c-831037601eb8,The Good Doctor: Season 1,The Good Doctor,197200000,The Good Doctor,100,https://www.imdb.com/title/tt6470478/,Drama,TV Series,8,110K,43,73,887,33,1,5,12,5,8,3,3,34,8,25,82,64,49,153,32,38,15,7,121
a2591e84-6300-4df1-a0eb-afa283aa209c,Outlast: Season 1,Outlast,55500000,Outlast,100,https://www.imdb.com/title/tt26690964/,"Adventure, Game-Show, Reality-TV",TV Series,4.9,3.6K,,,16,16,2,1,6,1,,,,,1,,,5,,14,,4,2,,1
e7c2d99a-a531-4519-b174-9df75b2d5eba,The Empress: Season 1 // Die Kaiserin: Staffel 1,The Empress,56000000,The Empress,100,https://www.imdb.com/title/tt13720112/,"Drama, History, Romance",TV Series,7.8,14K,5,7,43,7,3,4,4,1,1,2,1,2,5,8,8,15,4,10,4,9,2,6,10
48227720-7dbe-49a0-8eaa-9baa43a2ae2b,Barbie Life in the Dreamhouse: Season 1,Barbie Life in the Dreamhouse,57400000,Barbie: Life in the Dreamhouse,96.67,https://www.imdb.com/title/tt2644032/,"Animation, Short, Comedy",TV Series,7.5,2.7K,5,9,26,12,1,,5,1,1,,,,11,1,18,10,,,,4,8,,46
6e7783a0-1771-4eca-a113-59bad8ad3f7e,Full Swing: Season 1,Full Swing,53100000,Full Swing,100,https://www.imdb.com/title/tt17050700/,"Documentary, Sport",TV Series,8,3.8K,1,,95,22,2,5,5,,,,,,2,,,9,,3,,9,9,,2
fdde3710-7b5e-4411-bbe1-17e98f83d29a,The Ultimatum: Queer Love: Season 1,The Ultimatum: Queer Love: Season 1,53800000,The Ultimatum: Queer Love,100,https://www.imdb.com/title/tt22326484/,Reality-TV,TV Series,6.7,1.1K,,,11,10,,,3,2,,,,2,,1,,3,,5,,1,1,,11
85398fa9-7bb0-4f25-ae62-6c2b30d85da8,VINLAND SAGA: Season 2 // ヴィンランド・サガ: シーズン2,VINLAND SAGA,104400000,Vinland Saga,100,https://www.imdb.com/title/tt10233448/,"Animation, Action, Adventure",TV Series,8.8,67K,1,1,265,,1,,,,,,,,,,,8,,,,,31,,42
54acaf7a-8123-436e-bdbb-80f669615289,The Last Kingdom: Season 5,The Last Kingdom,230000000,The Last Kingdom,100,https://www.imdb.com/title/tt4179452/,"Action, Drama, History",TV Series,8.5,163K,17,13,248,28,3,7,19,3,9,4,5,51,29,51,69,66,85,142,68,38,3,17,161
36af0989-fd88-4484-858b-ce6eaf63d2f9,Carinha de Anjo: Season 1,Carinha de Anjo,54400000,Carinha de Anjo,100,https://www.imdb.com/title/tt6267820/,"Comedy, Drama, Family",TV Series,5.6,120,5,3,113,3,,1,,,2,1,,1,,3,,,,1,1,,2,,
c6802302-042f-43b5-a57d-a7e219cd26e9,Jane The Virgin: Season 1,Jane The Virgin,180700000,Jane the Virgin,100,https://www.imdb.com/title/tt3566726/,Comedy,TV Series,7.9,58K,28,42,951,38,1,5,9,2,2,5,2,34,10,34,86,55,57,83,72,37,43,12,105
f53ae006-4d1a-4b6d-a4eb-16530ee51d79,Missing: Dead or Alive?: Season 1,Missing: Dead or Alive?: Season 1,52200000,Missing: Dead or Alive?,100,https://www.imdb.com/title/tt27612322/,"Documentary, Crime",TV Series,5.8,1.7K,1,,34,4,1,3,1,,,,,,,,,1,,,,,3,,
925356b1-384a-4739-9994-d840859736e1,Arnold: Limited Series,Arnold: Limited Series,52500000,Arnold,100,https://www.imdb.com/title/tt27713897/,"Documentary, Biography",TV Mini Series,8,21K,1,,29,12,2,1,3,,,,,,,1,2,6,,6,1,6,7,1,16
a5c31ad4-5c07-428e-a49c-e6706c0a0371,Bodyguard: Season 1,Bodyguard,52000000,Bodyguard,100,https://www.imdb.com/title/tt7493974/,"Crime, Drama, Thriller",TV Series,8.1,144K,2,2,99,7,2,1,2,1,2,1,1,6,4,15,31,18,17,32,7,7,2,4,25
0eca1950-fb6d-48b6-b3f7-ed8b7a5b2a48,Vikings (2013): Season 4,Vikings (2013),234200000,Vikings,100,https://www.imdb.com/title/tt2306299/,"Action, Adventure, Drama",TV Series,8.5,574K,18,5,501,22,1,6,6,2,4,4,2,82,17,90,88,105,179,119,44,28,38,8,88
3e0b9b80-37c9-4c9c-a3f6-ce5a22330a24,Shameless (U.S.): Season 1,Shameless (U.S.),392600000,Shameless,100,https://www.imdb.com/title/tt1586680/,"Comedy, Drama",TV Series,8.5,277K,55,44,2175,33,5,6,23,2,10,3,2,37,15,71,139,121,192,254,90,52,72,15,301
49f35625-c7d2-4504-92f1-28ef8e97cbf7,The Endless Night: Limited Series // Todo Dia a Mesma Noite: Minissérie,The Endless Night: Limited Series,50800000,The Endless Night,100,https://www.imdb.com/title/tt16427924/,"Crime, Drama, Mystery",TV Mini Series,7.6,1.4K,2,3,56,5,1,1,,2,,,2,2,1,6,2,14,,14,,11,2,,4
27f5e941-e3f9-44aa-a25b-dc9babbc225a,I Am Georgina: Season 2 // Soy Georgina: Temporada 2,I Am Georgina,75400000,I Am Georgina,100,https://www.imdb.com/title/tt15494864/,Reality-TV,TV Series,4,4.1K,2,,2,4,,2,2,,1,,,1,,,1,10,,2,,5,,2,4
3019027a-e992-4244-9d1d-dbb34165543c,The Office (U.S.): Season 3,The Office (U.S.),341100000,The Office,100,https://www.imdb.com/title/tt0386676/,Comedy,TV Series,9,695K,55,58,787,54,,4,14,3,2,1,2,22,10,41,67,37,37,64,31,20,19,7,156
bf5abeb0-0309-413b-9b23-8f78bb7e3dac,Friends (1994): Season 6,Friends (1994),448500000,Friends,100,https://www.imdb.com/title/tt0108778/,"Comedy, Romance",TV Series,8.9,1.1M,28,136,828,39,2,5,7,3,2,1,1,26,10,17,24,27,4,38,12,13,18,5,104
d58074a6-ed16-4223-ab2f-2e9452db6d05,Grey's Anatomy: Season 2,Grey's Anatomy,560300000,Grey's Anatomy,100,https://www.imdb.com/title/tt0413573/,"Drama, Romance",TV Series,7.6,337K,92,96,3343,87,1,17,30,9,10,5,4,101,23,65,122,163,114,273,83,88,55,20,556
1cf53a53-8313-4d88-aac0-8084a9f27c5e,The Lincoln Lawyer: Season 1,The Lincoln Lawyer,49200000,The Lincoln Lawyer,100,https://www.imdb.com/title/tt13833978/,"Crime, Drama, Mystery",TV Series,7.7,63K,11,17,210,24,1,4,6,1,4,2,1,11,9,13,34,33,30,70,18,12,8,5,50
0e82ca32-91f7-49fc-8089-11243ce60c32,Cobra Kai: Season 5,Cobra Kai,172000000,Cobra Kai,100,https://www.imdb.com/title/tt7221388/,"Action, Comedy, Drama",TV Series,8.5,202K,11,57,364,30,2,4,12,2,1,3,1,25,8,18,57,71,157,144,34,34,40,14,97
166204dd-4de6-4caf-83ba-f750de024f03,Orange Is the New Black: Season 1,Orange Is the New Black,217100000,Orange Is the New Black,100,https://www.imdb.com/title/tt2372162/,"Comedy, Crime, Drama",TV Series,8,318K,29,52,1233,27,3,9,10,2,5,7,2,48,5,30,173,69,109,219,75,41,26,13,216
168c564c-b0f8-41a9-9b1a-b2534d30989f,Love Is Blind: Brazil: Season 2 // Casamento às Cegas: Brasil: Temporada 2,Love Is Blind: Brazil: Season 2,90900000,Love is Blind: Brazil,100,https://www.imdb.com/title/tt15018224/,"Reality-TV, Romance",TV Series,6.2,735,2,1,28,2,1,,6,,,,,,,2,,2,,1,,4,5,1,2
a3f7b389-43d8-4631-9666-8b749e0d209c,Rosario Tijeras (Mexico): Season 1,Rosario Tijeras (Mexico),130600000,Rosario Tijeras,100,https://www.imdb.com/title/tt6340304/,"Action, Crime, Drama",TV Series,6.4,430,7,3,160,8,1,4,,1,1,2,1,4,4,15,10,8,12,27,5,4,1,4,3
6bca5f8c-396d-4d1a-8f83-eb0487009873,The Smurfs (2021): Season 1,The Smurfs (2021),48400000,The Smurfs,100,https://www.imdb.com/title/tt14670820/,"Animation, Short, Adventure",TV Series,6.5,373,1,50,31,11,1,,3,,,,,,12,7,,15,,,,5,5,,119
3af91e95-de66-4070-b265-5302e6135848,El final del paraíso: Season 1,El final del paraíso,48600000,El Final del Paraíso,100,https://www.imdb.com/title/tt10367818/,"Action, Drama",TV Series,5,282,2,4,191,5,,2,1,2,1,,1,2,3,5,1,3,1,4,2,1,1,3,15
7585c924-449f-46e8-b8bb-bafd45f027eb,American Manhunt: The Boston Marathon Bombing: Limited Series,American Manhunt: The Boston Marathon Bombing: Limited Series,47900000,American Manhunt: The Boston Marathon Bombing,97.78,https://www.imdb.com/title/tt27142031/,"Documentary, Crime, History",TV Mini Series,7.5,6.5K,1,,26,24,1,1,5,,,3,,1,5,2,4,9,1,29,2,7,1,,23
ccd554dd-c4ff-44b8-8cab-aefd35d89d56,From Scratch: Limited Series,From Scratch: Limited Series,46200000,From Scratch,100,https://www.imdb.com/title/tt11252254/,"Drama, Romance",TV Mini Series,7.9,17K,2,13,97,20,2,2,3,3,4,2,1,12,8,11,28,22,6,56,15,12,8,2,60
3d2d8668-f0bd-4de0-8036-b81ce7237e29,Twenty Five Twenty One: Season 1 // 스물다섯 스물하나: 시즌 1,Twenty Five Twenty One,47800000,Twenty Five Twenty One,100,https://www.imdb.com/title/tt17513352/,"Drama, Romance",TV Series,8.6,13K,2,1,33,4,,,,,,,,,,,,4,,,,,,1,1
412d7792-9ae0-469f-9802-1fc5bdbddf75,Rana Naidu: Season 1 // राणा नायडू: सीज़न 1,Rana Naidu,46300000,Rana Naidu,100,https://www.imdb.com/title/tt15471900/,"Action, Crime, Drama",TV Series,7,12K,2,9,37,8,3,1,2,3,,,1,5,15,16,6,14,4,15,3,10,4,2,4
c57468b9-6a56-4238-9c52-e96dc61231dd,Teen Titans Go!: Season 5,Teen Titans Go!,181500000,Teen Titans Go!,100,https://www.imdb.com/title/tt2771780/,"Animation, Short, Action",TV Series,5.5,24K,16,103,114,9,8,1,6,4,5,,,,50,,106,32,,,,14,39,,68
30461e93-f0fc-494f-a5e4-8219e3efc296,Transatlantic: Limited Series,Transatlantic: Limited Series,45300000,Transatlantic,100,https://www.imdb.com/title/tt15441266/,"Drama, History",TV Mini Series,6.6,5.3K,3,10,71,5,2,2,4,3,2,4,1,16,4,14,18,23,24,27,11,1,12,4,16
d28798a5-afa7-4d70-b839-ff70208066ae,The Queen's Gambit: Limited Series,The Queen's Gambit: Limited Series,45900000,The Queen's Gambit,94.44,https://www.imdb.com/title/tt10048342/,Drama,TV Mini Series,8.5,537K,1,4,142,9,1,1,1,7,4,2,1,9,5,13,48,23,6,24,18,13,10,4,55
eb6f392a-3dbb-4b95-893a-09d4a17f905d,Virgin River: Season 4,Virgin River,138700000,Virgin River,100,https://www.imdb.com/title/tt9077530/,"Drama, Romance",TV Series,7.4,51K,10,29,200,21,1,2,5,5,2,2,2,22,12,16,56,49,15,53,23,29,15,5,70
3a962b7e-908c-419e-b336-7aa51213f93a,Ganglands: Season 2 // Braqueurs : La série: Saison 2,Ganglands,85300000,Ganglands,100,https://www.imdb.com/title/tt13278100/,"Action, Crime, Drama",TV Series,7.2,4.4K,1,13,45,4,,1,2,4,,2,1,8,4,9,10,20,76,19,2,8,2,1,14
edaa9b93-aea6-4a84-9237-b33592153dc2,Bake Squad: Season 2,Bake Squad,61800000,Bake Squad,100,https://www.imdb.com/title/tt15078760/,"Game-Show, Reality-TV",TV Series,6.9,1.1K,,,6,17,,,3,,1,,1,,2,2,4,11,,9,,3,1,,7
62f143cb-16cd-4b37-99fe-f8e2a1341307,PIECES OF HER: Season 1,PIECES OF HER,43800000,Pieces of Her,100,https://www.imdb.com/title/tt9170236/,"Crime, Drama, Mystery",TV Series,6.3,32K,1,10,122,15,3,1,3,1,2,3,1,15,2,8,48,18,20,32,10,13,7,6,50
9a37b0b3-d97d-4035-9450-13f4bd71136a,The 100: Season 1,The 100,208300000,The 100,100,https://www.imdb.com/title/tt2661044/,"Drama, Mystery, Sci-Fi",TV Series,7.6,272K,32,63,521,42,4,5,17,4,9,5,5,61,12,40,118,97,170,147,67,59,19,13,139
2b84ea10-8a40-4c41-93e6-009e3f7a309c,El Chema: Season 1,El Chema,43200000,El Chema,100,https://www.imdb.com/title/tt5730624/,"Action, Crime",TV Series,7,346,4,10,139,5,1,4,3,1,1,2,1,4,2,,1,2,10,1,,,8,,2
4bc48556-eafb-417b-b3b7-825813b21534,Santiago of the Seas: Season 1,Santiago of the Seas,43200000,Santiago of the Seas,100,https://www.imdb.com/title/tt12844622/,"Animation, Short, Action",TV Series,6.8,187,2,46,38,14,1,,3,2,2,,,,14,,55,22,,,,12,16,2,32
b85d8499-2a1e-4676-a332-7b579ffd13dc,Teen Wolf (2011): Season 3,Teen Wolf (2011),166500000,Teen Wolf,100,https://www.imdb.com/title/tt1567432/,"Action, Drama, Fantasy",TV Series,7.7,162K,16,42,401,26,1,3,15,4,6,3,4,77,9,15,101,62,167,170,38,44,28,16,229
b9c0ee4f-7a53-46d9-8c67-681d85705831,Too Hot to Handle: Season 4,Too Hot to Handle,77900000,Too Hot to Handle,100,https://www.imdb.com/title/tt12004280/,"Game-Show, Reality-TV, Romance",TV Series,4.7,15K,,1,77,10,1,,1,1,1,,,1,3,,3,6,,7,,5,11,,8
f90358d3-0a95-4ca3-b968-b88cef2c3b6d,Valeria: Season 3,Valeria,86500000,Valeria,100,https://www.imdb.com/title/tt9731288/,"Comedy, Drama, Romance",TV Series,6.6,7.7K,3,10,124,2,2,2,10,3,,1,1,7,4,11,7,18,4,34,8,9,1,3,6
9b966c53-da50-404a-b18e-7e71813c000c,Waco: American Apocalypse: Limited Series,Waco: American Apocalypse: Limited Series,42700000,Waco: American Apocalypse,96,https://www.imdb.com/title/tt26687196/,"Documentary, Crime",TV Mini Series,7,7.4K,1,,12,16,1,1,3,,,,,2,1,,6,14,,21,,15,3,,24
5e37adbd-3414-4a3c-8c2c-db40b766f9e9,Seinfeld: Season 6,Seinfeld,311200000,Seinfeld,100,https://www.imdb.com/title/tt0098904/,Comedy,TV Series,8.9,347K,7,99,1322,31,2,5,7,3,,5,5,13,6,13,28,22,12,50,8,12,7,8,100
7b8275aa-ec87-4282-8ecb-8388874db641,Arrow: Season 1,Arrow,159700000,Arrow,100,https://www.imdb.com/title/tt2193021/,"Action, Adventure, Crime",TV Series,7.5,444K,52,88,1083,32,4,10,11,3,1,2,4,49,9,37,88,73,267,172,62,58,39,10,173
28f08943-5265-431c-b0de-3473b2fe67c8,Wellmania: Season 1,Wellmania,41300000,Wellmania,100,https://www.imdb.com/title/tt16402422/,"Comedy, Drama",TV Series,6.7,5.6K,2,10,108,10,1,1,2,1,1,1,1,2,4,6,11,13,2,9,8,6,2,4,10
fb8f2a29-5a5d-40c9-a887-ebd7a19a2095,The Garfield Show: Season 1,The Garfield Show,69500000,The Garfield Show,100,https://www.imdb.com/title/tt1470837/,"Animation, Adventure, Comedy",TV Series,5.5,3.2K,1,21,38,6,2,,,,,,,,1,2,16,7,,,,,,,2
e7f3e848-5291-4037-8f05-a23f53d17597,El Chapo: Season 1,El Chapo,109900000,El Chapo,100,https://www.imdb.com/title/tt6692188/,"Biography, Crime, Drama",TV Series,7.8,20K,6,7,262,11,3,3,8,1,3,2,1,2,9,11,8,28,3,20,6,7,7,4,26
9b5f4148-407a-41bf-8800-36caaad4aa3f,Guillermo del Toro's Cabinet of Curiosities: Season 1,Guillermo del Toro's Cabinet of Curiosities,40300000,Guillermo Del Toro's Cabinet of Curiosities,100,https://www.imdb.com/title/tt8415836/,"Drama, Horror, Mystery",TV Series,7,55K,8,17,122,6,8,5,4,1,3,2,1,24,5,7,43,35,12,47,37,9,22,4,39
9bf105a3-127e-4777-9098-6d40bade284f,McGREGOR FOREVER: Limited Series,McGREGOR FOREVER: Limited Series,41000000,McGregor Forever,100,https://www.imdb.com/title/tt27599123/,"Documentary, Sport",TV Mini Series,7,3.8K,2,,10,10,1,1,1,,,,,,2,,,3,,2,,10,1,,1
8bc01f53-ed9e-4071-ab5d-730174c25274,Pokémon Journeys: The Series: Season 1,Pokémon Journeys: The Series: Season 1,57700000,Pokémon Master Journeys: The Series,80,https://www.imdb.com/title/tt15416672/,"Animation, Action, Adventure",TV Series,7.6,453,9,7,6,,,,,,,,,,,,,,,,,,,,2
e1704182-b767-446d-bdf9-58b4deaa6a67,In the Name of God: A Holy Betrayal: Season 1 // 나는 신이다: 신이 배신한 사람들: 시즌 1,In the Name of God: A Holy Betrayal: Season 1,39700000,In the Name of God: A Holy Betrayal,100,https://www.imdb.com/title/tt26340363/,"Documentary, Crime",TV Mini Series,7.1,832,1,,8,,,,,,,,,,,,,1,,,,,,,2
a5a3f4e5-8d28-4f41-af62-10f273b746ae,Too Hot to Handle: Germany: Season 1,Too Hot to Handle: Germany: Season 1,40200000,Too Hot to Handle: Germany,100,https://www.imdb.com/title/tt21092364/,"Game-Show, Reality-TV, Romance",TV Series,4.6,402,,,5,4,,1,,,1,,,,,,,,,3,,,2,,3
ae0472d7-f2ae-46ed-8534-4cc82eeabd7f,H2O: Just Add Water: Season 1,H2O: Just Add Water: Season 1,68000000,H2O: Just Add Water,100,https://www.imdb.com/title/tt0491603/,"Adventure, Comedy, Drama",TV Series,7.3,18K,2,21,142,12,3,2,3,2,3,1,2,15,7,12,36,19,18,38,10,12,8,11,58
173edf99-50ae-47d4-8d13-20eba1628650,Emergency: NYC: Season 1,Emergency: NYC: Season 1,39700000,Emergency NYC,92.86,https://www.imdb.com/title/tt26940348/,Documentary,TV Series,8.2,1.3K,2,2,13,5,1,5,3,,,,,,,1,,10,,3,,12,1,,6
4f9d3ca3-c852-4b96-9070-5b5777aeadcc,Our Planet,Our Planet,40100000,Our Planet,100,https://www.imdb.com/title/tt9253866/,Documentary,TV Series,9.3,50K,6,,1,17,3,44,8,,,,,,5,,,8,,57,,12,34,,73
b4b44898-04d9-46a0-9a04-19b6d2af4519,Ozark: Season 4,Ozark,124800000,Ozark,100,https://www.imdb.com/title/tt5071412/,"Crime, Drama, Thriller",TV Series,8.5,341K,12,23,493,29,2,8,4,1,6,4,1,44,10,32,128,71,152,211,46,47,34,9,176
